"module name","license","repository"
"upper-case@1.1.3","MIT","https://github.com/blakeembrey/upper-case"
"url-loader@0.5.7","MIT","https://github.com/webpack/url-loader"
"url-parse@1.0.5","MIT","https://github.com/unshiftio/url-parse"
"url-parse@1.1.7","MIT","https://github.com/unshiftio/url-parse"
"url@0.11.0","MIT","https://github.com/defunctzombie/node-url"
"user-home@2.0.0","MIT","https://github.com/sindresorhus/user-home"
"util-deprecate@1.0.2","MIT","https://github.com/TooTallNate/util-deprecate"
"util@0.10.3","MIT","https://github.com/defunctzombie/node-util"
"utila@0.3.3","MIT","https://github.com/AriaMinaei/utila"
"utila@0.4.0","MIT","https://github.com/AriaMinaei/utila"
"utils-merge@1.0.0","MIT","https://github.com/jaredhanson/utils-merge"
"uuid@2.0.3","MIT","https://github.com/defunctzombie/node-uuid"
"uuid@3.0.1","MIT","https://github.com/kelektiv/node-uuid"
"validate-npm-package-license@3.0.1","Apache-2.0","https://github.com/kemitchell/validate-npm-package-license.js"
"value-equal@0.2.0","MIT","https://github.com/mjackson/value-equal"
"value-equal@0.4.0","MIT","https://github.com/mjackson/value-equal"
"vary@1.1.0","MIT","https://github.com/jshttp/vary"
"vendors@1.0.1","MIT","https://github.com/wooorm/vendors"
"verror@1.3.6","MIT*","https://github.com/davepacheco/node-verror"
"vm-browserify@0.0.4","MIT","https://github.com/substack/vm-browserify"
"walker@1.0.7","Apache-2.0","https://github.com/daaku/nodejs-walker"
"warning@3.0.0","BSD-3-Clause","https://github.com/BerkeleyTrue/warning"
"watch@0.10.0","Apache*","https://github.com/mikeal/watch"
"watchpack@0.2.9","MIT","https://github.com/webpack/watchpack"
"webidl-conversions@3.0.1","BSD-2-Clause","https://github.com/jsdom/webidl-conversions"
"webidl-conversions@4.0.2","BSD-2-Clause","https://github.com/jsdom/webidl-conversions"
"webpack-core@0.6.9","MIT","https://github.com/webpack/core"
"webpack-dev-middleware@1.9.0","MIT","https://github.com/webpack/webpack-dev-middleware"
"webpack-dev-server@1.16.2","MIT","https://github.com/webpack/webpack-dev-server"
"webpack-manifest-plugin@1.1.0","MIT","https://github.com/danethurber/webpack-manifest-plugin"
"webpack-sources@0.1.3","MIT","https://github.com/webpack/webpack-sources"
"webpack@1.14.0","MIT","https://github.com/webpack/webpack"
"websocket-driver@0.6.5","MIT","https://github.com/faye/websocket-driver-node"
"websocket-extensions@0.1.1","MIT","https://github.com/faye/websocket-extensions-node"
"whatwg-encoding@1.0.1","WTFPL","https://github.com/jsdom/whatwg-encoding"
"whatwg-fetch@1.0.0","MIT","https://github.com/github/fetch"
"whatwg-fetch@2.0.1","MIT","https://github.com/github/fetch"
"whatwg-url@4.1.1","MIT","https://github.com/jsdom/whatwg-url"
"whatwg-url@4.8.0","MIT","https://github.com/jsdom/whatwg-url"
"whet.extend@0.9.9","MIT","https://github.com/Meettya/whet.extend"
"which-module@1.0.0","ISC","https://github.com/nexdrew/which-module"
"which@1.2.12","ISC","https://github.com/isaacs/node-which"
"which@1.3.0","ISC","https://github.com/isaacs/node-which"
"wide-align@1.1.0","ISC","https://github.com/iarna/wide-align"
"window-size@0.1.0","MIT","https://github.com/jonschlinkert/window-size"
"window-size@0.2.0","MIT","https://github.com/jonschlinkert/window-size"
"wordwrap@0.0.2","MIT*","https://github.com/substack/node-wordwrap"
"wordwrap@0.0.3","MIT","https://github.com/substack/node-wordwrap"
"wordwrap@1.0.0","MIT","https://github.com/substack/node-wordwrap"
"worker-farm@1.3.1","MIT","https://github.com/rvagg/node-worker-farm"
"wrap-ansi@2.1.0","MIT","https://github.com/chalk/wrap-ansi"
"wrappy@1.0.2","ISC","https://github.com/npm/wrappy"
"write@0.2.1","MIT","https://github.com/jonschlinkert/write"
"xml-char-classes@1.0.0","MIT","https://github.com/sindresorhus/xml-char-classes"
"xml-name-validator@2.0.1","WTFPL","https://github.com/jsdom/xml-name-validator"
"xmlhttprequest@1.8.0","MIT","https://github.com/driverdan/node-XMLHttpRequest"
"xtend@4.0.1","MIT","https://github.com/Raynos/xtend"
"y18n@3.2.1","ISC","https://github.com/yargs/y18n"
"yallist@2.0.0","ISC","https://github.com/isaacs/yallist"
"yargs-parser@4.2.0","ISC","https://github.com/yargs/yargs-parser"
"yargs@3.10.0","MIT","https://github.com/bcoe/yargs"
"yargs@6.5.0","MIT","https://github.com/yargs/yargs"
